1,2,3,4,5,6,7,8,9,10,11,12
ENSG00000136875,PRPF4,Nucleus,HPA021794,http://images.proteinatlas.org/21794/49650_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136875,PRPF4,Nucleus,HPA022248,http://images.proteinatlas.org/22248/49654_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000125651,GTF2F1,Nucleus,HPA022793,http://images.proteinatlas.org/22793/50357_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000004975,DVL2,Nucleus,HPA022914,http://images.proteinatlas.org/22914/53430_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000004975,DVL2,Nucleus,HPA022914,http://images.proteinatlas.org/22914/53430_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000004975,DVL2,Nucleus,HPA022914,http://images.proteinatlas.org/22914/53430_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000011451,WIZ,Nucleus,HPA022923,http://images.proteinatlas.org/22923/49643_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198795,ZNF521,Nucleus,HPA023056,http://images.proteinatlas.org/23056/55004_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198795,ZNF521,Nucleus,HPA023056,http://images.proteinatlas.org/23056/55004_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198795,ZNF521,Nucleus,HPA023056,http://images.proteinatlas.org/23056/55004_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA023571,http://images.proteinatlas.org/23571/53295_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA023571,http://images.proteinatlas.org/23571/53295_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA023571,http://images.proteinatlas.org/23571/53295_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000148296,SURF6,Nucleus,HPA023608,http://images.proteinatlas.org/23608/52386_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000148296,SURF6,Nucleus,HPA023608,http://images.proteinatlas.org/23608/52386_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000148296,SURF6,Nucleus,HPA023608,http://images.proteinatlas.org/23608/52386_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000104413,ESRP1,Nucleus,HPA023719,http://images.proteinatlas.org/23719/51581_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000104413,ESRP1,Nucleus,HPA023719,http://images.proteinatlas.org/23719/51581_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000104413,ESRP1,Nucleus,HPA023719,http://images.proteinatlas.org/23719/51581_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000124571,XPO5,Nucleus,HPA023959,http://images.proteinatlas.org/23959/52605_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000124571,XPO5,Nucleus,HPA023959,http://images.proteinatlas.org/23959/52605_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000115053,NCL,Nucleus,HPA023981,http://images.proteinatlas.org/23981/53440_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000077097,TOP2B,Nucleus,HPA024120,http://images.proteinatlas.org/24120/52622_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000153015,CWC27,Nucleus,HPA024149,http://images.proteinatlas.org/24149/53302_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000153015,CWC27,Nucleus,HPA024149,http://images.proteinatlas.org/24149/53302_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000153015,CWC27,Nucleus,HPA024149,http://images.proteinatlas.org/24149/53302_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000047410,TPR,Nucleus,HPA024336,http://images.proteinatlas.org/24336/53506_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000099783,HNRNPM,Nucleus,HPA024344,http://images.proteinatlas.org/24344/54866_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_5_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_6_1.jpg,Stomach 1,cytoplasmic/membranous,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000176994,SMCR8,Nucleus,HPA024646,http://images.proteinatlas.org/24646/54195_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000173276,ZBTB21,Nucleus,HPA024655,http://images.proteinatlas.org/24655/54387_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000173276,ZBTB21,Nucleus,HPA024655,http://images.proteinatlas.org/24655/54387_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000173276,ZBTB21,Nucleus,HPA024655,http://images.proteinatlas.org/24655/54387_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA024754,http://images.proteinatlas.org/24754/54216_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000197265,GTF2E2,Nucleus,HPA025065,http://images.proteinatlas.org/25065/60006_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000160685,ZBTB7B,Nucleus,HPA025820,http://images.proteinatlas.org/25820/57469_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000160685,ZBTB7B,Nucleus,HPA025820,http://images.proteinatlas.org/25820/57469_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000160685,ZBTB7B,Nucleus,HPA025820,http://images.proteinatlas.org/25820/57469_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198231,DDX42,Nucleus,HPA025941,http://images.proteinatlas.org/25941/56907_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000043143,JADE2,Nucleus,HPA025959,http://images.proteinatlas.org/25959/55869_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000043143,JADE2,Nucleus,HPA025959,http://images.proteinatlas.org/25959/55869_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000043143,JADE2,Nucleus,HPA025959,http://images.proteinatlas.org/25959/55869_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_5_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000117748,RPA2,Nucleus,HPA026309,http://images.proteinatlas.org/26309/59516_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_1_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_2_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_3_1.jpg,Stomach 2,cytoplasmic/membranous,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_7_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_8_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026322,http://images.proteinatlas.org/26322/56172_A_9_2.jpg,Duodenum,cytoplasmic/membranous,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026324,http://images.proteinatlas.org/26324/56704_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026324,http://images.proteinatlas.org/26324/56704_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026324,http://images.proteinatlas.org/26324/56704_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026324,http://images.proteinatlas.org/26324/56704_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000126067,PSMB2,Nucleus,HPA026324,http://images.proteinatlas.org/26324/56704_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_5_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000117395,EBNA1BP2,Nucleus,HPA026512,http://images.proteinatlas.org/26512/54754_A_9_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000263001,GTF2I,Nucleus,HPA026638,http://images.proteinatlas.org/26638/55811_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000263001,GTF2I,Nucleus,HPA026638,http://images.proteinatlas.org/26638/55811_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000263001,GTF2I,Nucleus,HPA026638,http://images.proteinatlas.org/26638/55811_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000106628,POLD2,Nucleus,HPA026745,http://images.proteinatlas.org/26745/55805_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000106628,POLD2,Nucleus,HPA026745,http://images.proteinatlas.org/26745/55805_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000106628,POLD2,Nucleus,HPA026745,http://images.proteinatlas.org/26745/55805_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000173473,SMARCC1,Nucleus,HPA026853,http://images.proteinatlas.org/26853/57819_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000173473,SMARCC1,Nucleus,HPA026853,http://images.proteinatlas.org/26853/57819_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000173473,SMARCC1,Nucleus,HPA026853,http://images.proteinatlas.org/26853/57819_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_1_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_2_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_3_1.jpg,Stomach 2,nuclear,0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_4_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_6_1.jpg,Stomach 1,nuclear,0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000136709,WDR33,Nucleus,HPA026897,http://images.proteinatlas.org/26897/56776_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_1_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_2_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_3_1.jpg,Stomach 2,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_4_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_6_1.jpg,Stomach 1,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027104,http://images.proteinatlas.org/27104/59583_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027141,http://images.proteinatlas.org/27141/58676_A_7_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027141,http://images.proteinatlas.org/27141/58676_A_8_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000116863,ADPRS,Nucleus,HPA027141,http://images.proteinatlas.org/27141/58676_A_9_2.jpg,Duodenum,"cytoplasmic/membranous,nuclear",0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA027211,http://images.proteinatlas.org/27211/57434_A_7_2.jpg,Duodenum,nuclear,0,0,0,1,0
ENSG00000198783,ZNF830,Nucleus,HPA027211,http://images.proteinatlas.org/27211/57434_A_8_2.jpg,Duodenum,nuclear,0,0,0,1,0
